English,Portuguese
I can't get over you.,Eu não consigo te esquecer.
I can't get this suitcase open.,Não posso abrir esta mala.
I can't go into detail.,Não posso dar os pormenores.
We can't go right now.,Agora agora não podemos ir.
I can't handle two nights in a row with Tom.,Eu não posso aguentar duas noites seguidas com o Tom.
Tom can't help you.,O Tom não pode ajudá-lo.
I can't imagine a day without you.,Não consigo imaginar um dia sem você.
I can't imagine what life would be like without you.,Eu não consigo imaginar como seria a vida sem você.
I can't imagine why.,Não posso imaginar o porquê.
You can't just change your mind.,"Você não pode, simplesmente, mudar de ideia."
We can't just ignore what Tom told us to do.,Nós simplesmente não podemos ignorar o que o Tom nos disse para fazer.
I can't just leave you here.,Eu simplesmente não posso te deixar aqui.
I can't help laughing at that.,Eu não consigo evitar rir disso.
But that's no argument!,Mas isso não é argumento!
Ask Tom.,Pergunte a Tom.
Be still.,Acalme-se.
Cuff him.,Algeme-o.
Use this.,Use isso.
Watch how I do it.,Olhe como eu faço.
You can't lose what you don't have.,Você não pode perder aquilo que você não tem.
You can't lose.,Você não pode perder.
I can't make it to the hospital without some help.,Eu não consigo ir ao hospital sem ajuda.
I can't make it without you.,Não posso fazer isso sem você.
I can't make promises.,Não posso prometer nada.
I can't make you any promises.,Não posso te prometer nada.
We can't pay the taxi driver if we don't have any money.,Não podemos pagar o motorista de táxi se não temos dinheiro algum.
I can't pay you. Are you still willing to help?,Eu não posso te pagar. Você ainda está disposto a ajudar?
We can't postpone the meeting.,Não podemos adiar esta reunião.
You can't put toothpaste back in the tube.,Você não pode colocar a pasta de dente de volta no tubo.
I can't really remember.,Não consigo lembrar de jeito nenhum.
I can't remember who I gave it to.,Não consigo me lembrar a quem o dei.
You can't say a word about this to anyone.,Você não pode dizer uma palavra sobre isso para ninguém.
I can't see without my glasses.,Não consigo enxergar sem meus óculos.
I can't stay here tonight.,Não posso ficar aqui essa noite.
I can't stop.,Não posso parar.
We can't talk now.,Não podemos conversar agora.
I can't tell you how many times I've thought about all the good times we used to have together.,Não sei dizer quantas vezes eu pensei sobre todos os bons momentos que nós costumávamos ter juntos.
I can't tell you what I think.,Não posso te dizer o que penso.
I can't tell you who's on the list. My boss told me not to.,Eu não posso te contar quem está na lista. O meu chefe me disse para não contar.
I can't think about anything else.,Não posso pensar sobre mais nada.
I can't trust you.,Não posso confiar em ti.
I can't wait forever.,Eu não posso esperar a vida toda.
We can't wait much longer.,Não podemos esperar mais.
I can't wait to leave.,Mal posso esperar para ir embora.
Nothing interesting happens in this small town.,Nada de interessante acontece nessa cidade pequena.
Takuya told me to depart immediately.,Takuya me disse para partir imediatamente.
We only kissed.,Nós apenas beijamos.
Let no one escape.,Não deixe ninguém escapar.
I only have one more question for you.,Eu só tenho mais uma pergunta para você.
I only have one question.,Eu apenas tenho uma pergunta.
I only have time for coffee.,Eu só tenho tempo para o café.
I only hope Tom likes Mozart.,Apenas espero que o Tom goste de Mozart.
What do you want to do with it?,O que você quer fazer com ele?
What do you want to know that for?,Por que você quer saber isso?
What do you want to watch?,O que você quer assistir?
Mary and I are engaged.,Eu e a Mary estamos prometidos.
She's possessed.,Ela está possuída.
Where's the rest of the money?,Onde está o restante do dinheiro?
What happened to the rest of the food?,O que aconteceu com o restante da comida?
Tom and Mary don't want children.,O Tom e a Mary não querem ter filhos.
Tom bit his lip.,Tom mordeu o lábio.
No one lets a thief in their own home.,Ninguém deixa um ladrão entrar na sua própria casa.
I thought a lot about what you said.,Eu pensei bastante sobre o que você disse.
I thought for a moment Tom was going to start laughing.,Por um instante pensei que Tom ia começar a rir.
I thought I told you to go to bed.,Pensei que eu tinha mandado você ir dormir.
"I thought I was going to get into that bar, but they wouldn't let me in.","Eu pensava que ia entrar naquele bar, mas eles não me deixaram entrar."
I thought I'd be safe here.,Eu pensei que eu estaria seguro aqui.
I thought it was illegal to park here.,Eu pensei que fosse ilegal estacionar aqui.
I thought this was something we both wanted.,Eu pensei que isso fosse algo que nós dois queríamos.
I thought Tom did a great job.,Eu achei que o Tom fez um ótimo trabalho.
I thought Tom was lost.,Pensei que Tom estivesse perdido.
I thought Tom was nice.,Eu pensei que o Tom fosse agradável.
I thought Tom was your brother.,Eu pensava que o Tom era teu irmão.
I thought Tom was your surgeon.,Pensei que o Tom fosse o seu cirurgião.
I thought we could do better.,Pensei que poderíamos fazer melhor.
I thought we could talk.,Eu pensei que pudéssemos conversar.
I thought we would have breakfast together.,Pensei que íamos tomar café da manhã juntos.
I thought we'd be more comfortable here.,Eu pensei que estaríamos mais confortáveis aqui.
I thought you didn't believe in ghosts.,Pensei que você não acreditasse em fantasmas.
I thought you said Tom didn't like you.,Eu pensei que você tinha dito que Tom não gostava de você.
I thought you said you were going to buy me a drink.,Pensei que você disse que ia me comprar uma bebida.
I thought you should see this contract.,Eu achei que você deveria ver esse contrato.
I thought you two wanted to work together.,Eu pensava que vocês dois queriam trabalhar juntos.
I thought you wanted Tom to marry you.,Pensei que quisesse que o Tom se casasse com você.
I thought you were going to do something about that.,Pensei que ias fazer algo acerca disso.
I thought you were going to kill me.,Pensei que fosse me matar.
I thought you were going to stay home.,Eu achei que você ia ficar em casa.
I thought you were trying to be funny.,Eu pensava que tu estivesses tentando de ser engraçado.
I thought you weren't coming.,Eu pensava que tu não viesses.
I thought you weren't going to tell anyone.,Eu pensei que você não fosse dizer a ninguém.
That lake looks like an ocean.,Esse lago parece um oceano.
Talk of the devil!,Conversa do diabo!
What happened to the ship?,O que aconteceu com o navio?
What kind of ship is that?,Que tipo de navio é esse?
Let's get back to the ship.,Voltemos ao navio.
Return to the ship at once.,Volte logo ao navio.
Two of the enemy ships have been destroyed.,Dois dos navios inimigos foram destruídos.
The enemy torpedoed our ship.,O inimigo torpedeou nosso navio.
Their ship is still in port.,O navio deles ainda está no porto.
What ship did Tom arrive on?,Em que navio o Tom chegou?
What ship will you arrive on?,Em que navio você chegará?
I'm the captain of this ship.,Eu sou o capitão deste navio.
I wonder who named this ship.,Quem será que nomeou este navio?
Our ship is severely damaged.,Nosso navio tem sérios danos.
That's the most beautiful ship I've ever seen.,Esse é o navio mais bonito que eu já vi.
We're going back to the ship.,Estamos voltando ao navio.
We must get back to the ship.,Precisamos voltar ao navio.
Our ship wasn't damaged in the battle.,Nosso navio não sofreu dano na batalha.
Where did that ship come from?,De onde veio esse navio?
I'll meet you back on the ship.,Eu te vejo de novo no navio.
This is a picture of the ship I was on.,Esta é uma foto do navio em que eu estava.
Tom was born on a ship.,Tom nasceu num navio.
Who's the captain of this ship?,Quem é o capitão deste navio?
Tom said he read a book about this ship.,Tom disse que leu um livro sobre este navio.
I remember being on a ship when I was only five years old.,Lembro-me de estar num navio quando tinha apenas cinco anos de idade.
How far away do you think that ship is?,A que distância você acha que aquele navio está?
When is the ship due to arrive?,Quando é para o navio chegar?
I have a right to be on this ship.,Eu tenho o direito de estar neste navio.
The ship wasn't ready for battle.,O navio não estava pronto para a batalha.
Where is the captain of this ship?,Onde está o capitão deste navio?
Why aren't you already on board the ship?,Por que você ainda não está a bordo do navio?
You were told to stay on the ship.,Mandaram-nos ficar no navio.
This is the best ship I've ever been on.,Este é o melhor navio em que eu já estive.
There's nobody on this ship except us.,Não há ninguém neste navio além de nós.
How many people were aboard that ship?,Quantas pessoas estavam a bordo desse navio?
Is Tom still the captain of your ship?,Tom ainda é o capitão do navio?
They were told to stay on the ship.,Mandaram-nos ficar no navio.
We were told to stay on the ship.,Mandaram-nos ficar no navio.
My father is taking a walk in the park.,Meu pai está passeando no parque.
Tom doesn't drink beer at home.,Tom não toma cerveja em casa.
They swam.,Eles nadaram.
We drank a lot.,Nós bebemos muito.
What I write is not English.,O que eu escrevo não é inglês.
"Confucius said: ""He who does not drink tea is a fool.""","Confúcio disse: ""Aquele que não bebe chá é um tolo""."
A rainbow is a seven-colour arch in the sky.,Um arco-íris é um arco de sete cores no céu.
We're always complaining.,Estamos sempre reclamando.
These students are Korean.,Estes estudantes são coreanos.
Where is he going?,Aonde ele vai?
They'll never make it.,Eles jamais farão isso.
It was a very complicated world.,Era um mundo muito complicado.
I'm Tom's friend.,Eu sou amigo do Tom.
I know Tom was a friend of yours.,Sei que o Tom era seu amigo.
I'm going to stop trying to be friendly with you.,Vou parar de tentar ser amistoso com você.
I don't have a girlfriend.,Eu não tenho namorada.
I told you I have a girlfriend.,Eu te disse que eu tenho namorada.
People were lined up around the block waiting for the theater to open.,"As pessoas estavam em fila à volta do quarteirão, à espera que o teatro abrisse."
You must be sad as you have lost one of your friends.,"Você deve estar triste, já que perdeu um de seus amigos."
You must be sad as you've lost one of your friends.,"Você deve estar triste, já que perdeu um de seus amigos."
You never know what life may throw your way.,Você nunca sabe o que a vida te reserva.
We are all capable of loving and being loved at the moment of our birth.,Nós somos todos capazes de amarmos e sermos amados no momento do nosso nascimento.
Tom is still at the house.,Tom ainda está na casa.
I kissed her on the forehead.,Beijei-a na fronte.
Large raindrops are starting to fall.,Gotas grandes de chuva começam a cair.
The taste of the first kiss remains vivid in my memory.,O sabor do primeiro beijo está vivíssimo em minha memória.
Tom always wears a hat.,O Tom sempre usa chapéu.
Tom often wears a hat.,Tom normalmente usa um chapéu.
Tom doesn't always wear a hat.,Tom não usa chapéu sempre.
"Actually, Mary is now my ex-girlfriend.","De facto, a Mary é agora a minha ex-namorada."
I don't actually have any money.,"Na verdade, eu não tenho nenhum dinheiro."
He slept in the car.,Ele dormia no carro.
I need to understand the meaning of this sentence.,Preciso entender o significado dessa sentença.
She wore a pirate costume for Halloween.,Ela usou uma fantasia de pirata para o dia das bruxas.
She has to come.,Ele tem que vir.
She left her keys in the car.,Elas deixou suas chaves no carro.
I want to go.,Quero ir.
You'll get over it.,Você se recuperará disso.
I'm your brother.,Eu sou teu irmão.
How is your weekend going so far?,Como vai o seu fim de semana até agora?
"Good friends are like stars. You don't always see them, but you know they are always there.","Os bons amigos são como as estrelas: nem sempre as vês, mas sabes que estão aí."
The doctor was finally able to stanch the flow of blood.,O doutor finalmente conseguiu estancar a hemorragia.
Why did you want to see me?,Por que quis me ver?
Not all blondes are dumb.,Nem toda loira é burra.
"I tried to break down the door, but I found out that it is impossible.",Eu tentei quebrar a porta mas descobri que isso é impossível.
Leave immediately!,Saia imediatamente!
She has enough willpower.,Ela tem força de vontade suficiente.
The doctor wouldn't allow me to take part in the marathon.,O doutor não permitiu que eu participasse da maratona.
She's very curious.,Ela está muito curiosa.
I was afraid of making the first move.,Eu estava com medo de fazer o primeiro movimento.
I like this color.,Eu gosto desta cor.
How did you cook this?,Como você cozinhou isso?
I need to get a haircut.,Preciso cortar o cabelo.
I'm working in a town near Rome.,Estou trabalhando numa cidade perto de Roma.
The child is eating the meat.,A criança está comendo a carne.
The child is eating meat.,A criança está comendo carne.
"As for the child, he is eating the meat.","Quanto à criança, está comendo a carne."
"As for the child, he is eating meat.","Quanto à criança, está comendo carne."
It's a child that is eating the meat.,É uma criança que está comendo a carne.
It's a child that is eating meat.,É uma criança que está comendo carne.
It's meat that the child is eating.,É a carne que a criança está comendo.
How did you meet your partner?,Como você conheceu sua companheira?
Either they don't want to or they can't.,"Ou eles não querem, ou não podem."
My tea is too sweet.,Meu chá está muito doce.
I laughed very hard when I saw that.,Rachei de rir quando vi aquilo.
I swear to you I will never do it again.,Eu te juro que jamais voltarei a fazê-lo.
I am being followed.,Eu estou sendo seguido.
The zombies are closing in on us!,Os zumbis estão nos cercando!
I know exactly who Tom plans to marry.,Sei exatamente com quem Tom planeja se casar.
"If I had time, I would go to the movies.","Se tivesse tempo, iria ao cinema."
I believe he is honest.,Acredito que ele seja honesto.
All the doors of the house were closed.,Todas as portas da casa estavam fechadas.
Lady Gaga gave $1 million to the Red Cross to help the victims of Hurricane Sandy.,A Lady Gaga deu um milhão para a Cruz Vermelha para ajudar as vítimas do furacão Sandy.
We're all in this together.,Estamos todos no mesmo barco.
You're cute.,Você é bonito.
Tom and Mary always seem to be hanging out together.,Parece que Tom e Mary sempre andam juntos.
Who ate the last cookie?,Quem comeu a última bolacha?
Are you enjoying yourself?,Está gostando?
Did you enjoy the game?,Você gostou do jogo?
What kind of things do you enjoy doing?,Que tipo de coisa você gosta de fazer?
I will need your help.,Vou precisar de sua ajuda.
"All the passengers died, but the pilot and copilot survived.","Todos os passageiros morreram, mas o piloto e o copiloto sobreviveram."
She isn't old enough to get a driver's license.,Ela não está velha o suficiente para conseguir uma carteira de motorista.
I'm looking forward to the summer break.,Estou ansioso pelas férias de verão.
Can I count on you?,Posso contar contigo?
I don't trust politicians.,Eu não confio nos políticos.
Is there such a thing as an honest politician?,Existe algo como um político honesto?
"In Japan, it's very hot in the summer.","No Japão, é muito quente no verão."
That boy speaking English is taller than me.,Aquele garoto falando inglês é mais alto que eu.
She didn't want to get in trouble.,Ela não queria se envolver em problema.
You're the one who got me in trouble in the first place.,"Foi você que me colocou em problemas, em primeiro lugar."
"Tom got in trouble, didn't he?","Tom arranjou problema, não?"
I'm in trouble now.,Agora estou em apuros.
"Just the gesture is enough, thank you.","Apenas o gesto é suficiente, obrigado."
Mr. Suzuki persuaded his son to drop his plan to study abroad.,O Sr. Suzuki convenceu o filho dele a largar o plano de estudar no exterior.
Today is one of my friends' birthday.,Hoje é o aniversário de um de meus amigos.
He made up his mind.,Ele decidiu-se.
He scratched his head.,Ele coçou a cabeça.
She went to the library.,Ela foi para a biblioteca.
Don't do it! It's stupid and dangerous.,Não faça isso! É estúpido e perigoso.
I know that you don't like me.,Eu sei que vocês não gostam de mim.
The view from the summit of the mountain was breathtaking.,A vista do topo da montanha era de tirar o fôlego.
You have to be joking!,Você deve estar de brincadeira!
She lives alone in the large house.,Ela mora sozinha na enorme casa.
The neighbors are quiet.,Os vizinhos estão quietos.
The glass is clean.,O copo está limpo.
The glass is dirty.,O copo está sujo.
The bridge is low.,A ponte está baixa.
The park is sunny.,O parque está ensolarado.
The boy is thin.,O garoto é magro.
"Must we already go? - Yes, the time has come.","Devemos ir? - Sim, está na hora."
This book has many pictures.,Esse livro tem muitas figuras.
"I know I should have said something, but I didn't know what to say.","Eu sei que eu devia te dizer algo, mas não sabia o que dizer."
Please remember to turn off the light before going to bed.,"Por favor, lembre-se de apagar a luz antes de ir dormir."
Are you still asking yourself what the meaning of life is?,Você ainda está se perguntando qual é o significado da vida.
This isn't how I remember it.,Isso não está como eu me lembrava.
That's really what you want?,Isso é o que você realmente quer?
What are you doing Sunday?,O que você vai fazer no domingo?
"If you tell too many lies, people won't ever believe you.","Se você contar mentiras demais, as pessoas nunca acreditarão em você."
He has no trouble climbing trees.,Ele não tem dificuldade em subir em árvores.
It's ready now.,Está pronta agora.
Turkish is a difficult language.,O turco é uma língua difícil.
I'm bored and don't know what to do.,Estou entediado e não sei o que fazer.
Fishing is the only thing Tom ever wants to do.,Pescar é tudo que Tom sempre quis fazer.
They met on a fishing trip.,Eles se conheceram numa viagem de pesca.
Would you like to come fishing with us?,Você gostaria de vir pescar com a gente?
I'm as surprised as you are.,Estou tão surpreso quanto você.
Tom grabbed Mary's fishing pole to help her pull in the fish.,O Tom agarrou a vara de pescar da Mary para ajudá-la a puxar o peixe.
You don't need to answer right away.,Você não precisa responder agora.
This is exactly the book that I want to read.,Este é exatamente o livro que eu quero ler.
Let's try to treat each other with respect.,Vamos tentar tratar um ao outro com respeito.
Let's try something a little simpler.,Vamos tentar algo mais simples.
Let's find someplace quiet to talk.,Vamos encontrar algum lugar quieto para conversarmos.
Let's solve this problem together.,Resolvamos este problema juntos.
Let's see what we're dealing with.,Vamos ver com o que estamos lidando.
Let's hope you're wrong for once.,Vamos esperar que você esteja errado pelo menos uma vez.
Let's not waste any more time.,Não vamos perder tempo.
Let's start with the obvious.,Comecemos com o obvio.
Let's hope you don't need it.,Esperemos que você não precise disso.
Let's walk a little faster.,Caminhemos um pouco mais rápido.
Let's see how Tom is doing.,Vamos ver como que o Tom está indo.
"Let's get out of here, Tom.","Saiamos daqui, Tom."
Let's go out for a walk.,Vamos sair para caminhar.
Let's do what Tom says.,Vamos fazer o que Tom diz.
Let's talk about it.,Conversemos sobre isso.
Let's just go away.,Vamos embora.
Let's go shopping.,Vamos fazer compras.
Let's skip class.,Vamos matar aula.
Let's go inside.,Vamos entrar.
Let's move on.,Movamo-nos.
Let's swim.,Nademos.
One way to lower the number of errors in the Tatoeba Corpus would be to encourage people to only translate into their native languages.,Uma maneira de diminuir o número de erros no Corpus Tatoeba seria encorajar as pessoas a traduzir apenas em suas línguas nativas.
I still think Tom is hiding something.,Eu ainda acho que o Tom está escondendo algo.
Everybody is a slave to the current socioeconomic system that was invented through the years by unintelligent people.,Todo mundo é um escravo do sistema socioeconômico atual que foi inventado através dos anos por pessoas não inteligentes.
"From this point, we'll go on foot.","Desse ponto em diante, nós iremos a pé."
You can't always do what you want.,Não podes fazer sempre o que queres.
I want to win.,Eu quero ganhar.
I want details.,Eu quero os detalhes.
I want Tom killed.,Quero que alguém mate o Tom.
Tom wants us dead.,O Tom nos quer mortos.
Nobody wants a war.,Ninguém quer uma guerra.
We don't want that.,Não queremos isso.
I didn't want to go.,Eu não quis ir.
I don't want cereal.,Eu não quero cereal.
I don't want to die.,Eu não quero morrer.
I just want to know.,Eu só quero saber.
I want a girlfriend.,Eu quero uma namorada.
I want to learn how.,Eu quero aprender como.
I want you home now.,Quero-te em casa agora.
Tom wants you badly.,O Tom te quer muito.
I don't want to rest.,Não quero descansar.
I want you to try it.,Quero que você tente.
I wanted to kill Tom.,Eu queria matar o Tom.
Do you want to buy it?,Você quer comprá-lo?
I didn't want the job.,Eu não queria o trabalho.
I didn't want to know.,Eu não queria saber.
I don't want any help.,Não quero nenhuma ajuda.
I want an explanation.,Quero uma explicação.
I want to be with Tom.,Quero estar com o Tom.
I want to be with you.,Quero estar com você.
I want to do it again.,Quero fazê-lo outra vez.
I want to go with Tom.,Eu quero ir com o Tom.
I want Tom on my team.,Eu quero o Tom no meu time.
I want Tom to help us.,Quero que o Tom nos ajude.
I want you to help me.,Quero que me ajude.
I'd like you to leave.,Gostaria que você saísse.
Tom wanted to be sure.,O Tom queria ter certeza.
Tom wanted to see you.,O Tom queria ver-te.
Tom wants to see Mary.,Tom quer ver Mary.
Who wants more coffee?,Quem quer mais café?
Who wants to kill you?,Quem quer te matar?
Did you want something?,Você queria alguma coisa?
Do you want to join us?,Quer unir-se a nós?
I don't want your help.,Eu não quero a sua ajuda.
I want to cook for you.,Quero cozinhar para você.
I want to go to Boston.,Quero ir a Boston.
I want you to call Tom.,Eu quero que você ligue para o Tom.
I want you to find Tom.,Eu quero que você encontre o Tom.
I want you to like Tom.,Eu quero que você goste do Tom.
Tom doesn't want to eat.,O Tom não quer comer.
Tom may not want to go.,O Tom pode não querer ir.
Tom wants to kill Mary.,Tom quer matar Mary.
Tom wants to kiss Mary.,Tom quer beijar Mary.
Tom wants to stay here.,O Tom quer ficar aqui.
Do you want this guitar?,Você quer este violão?
Do you want this or not?,Quer isso ou não?
Do you want Tom to stay?,Você quer que Tom fique?
Does Tom want to see me?,O Tom quer me ver?
I don't want to see Tom.,Eu não quero ver o Tom.
I don't want to see you.,Não quero te ver.
I don't want your money.,Eu não quero o teu dinheiro.
I want more information.,Quero mais informações.
I want to be left alone.,Eu quero ser deixado sozinho.
"I want to help you, Tom.","Eu quero te ajudar, Tom."
I want you to come back.,Quero que tu venhas de novo.
I want you to come home.,Eu quero que vocês venham para casa.
Tom wanted us to attack.,Tom queria que atacássemos.
I'd like you to stay.,Eu gostaria que você ficasse.
Who would want to hurt Tom?,Quem ia querer machucar o Tom?
All we want to do is eat.,Tudo o que queremos fazer é comer.
Do you want to try again?,Quer tentar novamente?
I didn't want to do that.,Eu não queria fazer aquilo.
I don't want to lose you.,Eu não quero te perder.
We only want to help you.,Só queremos te ajudar.
All I want is what's mine.,Só quero aquilo que é meu.
Does Tom want this or not?,O Tom quer isso ou não?
Don't you want to kiss me?,Você não quer me beijar?
I don't want to sign that.,Eu não quero assinar isso.
I want you to be prepared.,Eu quero que você esteja preparada.
I'd like a car like yours.,Gostaria de um carro como o seu.
We all want to be desired.,Todos queremos ser desejados.
Who wants a piece of cake?,Quem quer uma fatia de bolo?
Why did Tom want you here?,Por que o Tom te quis aqui?
You don't want to do this.,Você não quer fazer isso.
Are you sure you want this?,Tem certeza que quer isso?
Do you want to talk to Tom?,Quer conversar com o Tom?
I want what's best for Tom.,Eu quero oque é melhor para o Tom.
I wouldn't want to do that.,Eu não queria fazer isso.
Tom wants to eat lunch now.,Tom quer almoçar agora.
Tom wants to surprise Mary.,Tom quer fazer uma surpresa para a Mary.
We can go anywhere we want.,Podemos is aonde queiramos.
We don't want Tom to leave.,Não queremos que o Tom vá embora.
We want to hear everything.,Nós queremos ouvir tudo.
You might want to sit down.,Você poderia querer se sentar.
Do you two want to be alone?,Vocês dois querem ficar sozinhos?
Do you want to hold my hand?,Você quer segurar minha mão?
I don't want your apologies.,Eu não quero suas desculpas.
I want to share it with you.,Eu quero compartilhar isso contigo.
I'd like you to participate.,Eu gostaria que você participasse.
Tom wants Mary to apologize.,O Tom quer que a Mary se desculpe.
We both want the same thing.,Ambos queremos a mesma coisa.
Would you like some cookies?,Gostaria de alguns biscoitos?
I don't want to live forever.,Eu não quero viver para sempre.
I don't want Tom at my party.,Eu não quero o Tom em minha festa.
I want to speak to my lawyer.,Quero falar com meu advogado.
I want you to get me a knife.,Quero que me tragas uma faca.
I wanted to hold you so much.,Eu queria te abraçar tanto.
It's not how I want us to be.,Não é como eu quero que nós sejamos.
Tom and Mary don't want that.,O Tom e a Mary não querem isso.
Tom and Mary want to see you.,O Tom e a Mary querem vê-lo.
Why did you want to buy them?,Por que você quis comprá-los?
Do you really want to be here?,Você quer mesmo ficar aqui?
Do you want me to pick you up?,Quer que eu te pegue?
Do you want this or don't you?,Você quer isso ou não?
How much do you want to spend?,Quanto você quer gastar?
I don't want any distractions.,Não quero nenhuma distração.
I want to see your supervisor.,Eu quero ver seu chefe.
Tom would want me to say that.,Tom gostaria que eu dissesse aquilo.
Why would Tom want to do that?,Por que o Tom ia querer fazer aquilo?
Do you think I want to do this?,Tu achas que quero fazer isso?
Do you want to do it right now?,Vocês querem fazer isso agora?
Do you want to talk about them?,Você quer falar sobre eles?
I just don't want to marry Tom.,Eu não quero casar com Tom.
Tom doesn't want Mary to leave.,O Tom não quer que a Mary vá embora.
I didn't want to do it this way.,Eu não queria fazer isso desse jeito.
I don't want us to look foolish.,Não quero que pareçamos ridículos.
I want you to tell me about Tom.,Quero que me fales de Tom.
Tom and Mary don't want us here.,Tom e Mary não nos querem aqui.
I don't want to spoil everything.,Não quero arruinar tudo.
I don't want to think about that.,Eu não quero pensar naquilo.
I just wanted to make that clear.,Eu só queria deixar isso claro.
I know you want to make me happy.,Eu sei que vocês querem me fazer feliz.
I want a piece of chocolate cake.,Eu quero um pedaço de bolo de chocolate.
I want to know what time to come.,Eu quero saber a que hora vir.
I want to know why this happened.,Quero saber por que isto aconteceu.
I want you to take this medicine.,Gostaria que você tomasse esse medicamento.
Tom and Mary want to talk to you.,O Tom e a Mary querem falar com você.
Tom doesn't want to hurt anybody.,O Tom não quer machucar ninguém.
I didn't want to see Tom get hurt.,Eu não queria ver o Tom machucado.
I wanted to see how Tom was doing.,Eu queria ver como o Tom estava indo.
"Look, I want you to do me a favor.","Escuta, quero que me faças um favor."
Tom doesn't want to hear about it.,Tom não quer ouvir falar sobre isso.
We didn't want anybody to find us.,Não queríamos que ninguém nos encontrasse.
Why would we want to go to Boston?,Por que nós iríamos querer ir para Boston?
You might want to reconsider that.,Você talvez queira reconsiderar isso.
Do you want to know what I'm doing?,Você quer saber o que estou fazendo?
I don't want to take care of a dog.,Não quero tomar conta de um cachorro.
I just want to know what's going on.,Eu só quero saber o que está acontecendo.
I want to do my job the best I can.,Quero fazer o meu trabalho o melhor que me for possível.
I want you to see what you've done.,Eu quero que você veja o que você fez.
That's the last thing I want to do.,Aquela é a última coisa que eu quero fazer.
What do you want the message to be?,Como quer que a mensagem seja?
"You don't really want that, do you?","Você realmente não quer aquilo, quer?"
You probably just want to be alone.,"Você, provavelmente, quer apenas ficar sozinha."
I am the youngest of five children.,Eu sou o mais jovem de cinco irmãos.
Do you want something bad to happen?,Você quer que algo ruim aconteça?
"I don't want to go without you, Tom.","Eu não quero ir sem você, Tom."
I want you to stop this immediately.,Quero que você pare isso imediatamente.
I wouldn't want to see you get hurt.,Eu não gostaria de te ver machucado.
Tom has everything a man could want.,O Tom tem tudo que um homem poderia querer.
Tom wanted me to get things started.,O Tom queria que eu começasse.
Tom wants to buy a present for Mary.,O Tom quer comprar um presente para a Mary.
We didn't want to begin without you.,Não queríamos começar sem você.
I just want to know if you're hungry.,Eu só quero saber se você está com fome.
I want Tom here first thing tomorrow.,Quero que o Tom esteja aqui amanhã cedo.
"I'd like a glass of red wine, please.","Eu gostaria de uma taça de vinho tinto, por favor."
"If that's what you want to do, do it.","Se é isso que você quer fazer, faça."
Isn't there anything you want to say?,Não há nada que queiras dizer?
We all want the same thing to happen.,Todos nós queremos que o mesmo aconteça.
We don't want anyone to find us here.,Não queremos que ninguém nos encontre aqui.
We want Tom to know he can come home.,Queremos que o Tom saiba que ele pode voltar para casa.
We wanted to give Tom one more chance.,Queríamos dar ao Tom mais uma chance.
What else do you want me to tell Tom?,Que mais você quer que eu diga ao Tom?
What made you want to move to Boston?,O que te fez querer se mudar para Boston?
What you want doesn't matter anymore.,O que você quer não importa mais.
You don't seem to want me to say yes.,Não parece que você quer que eu diga sim.
You might want to bring Tom with you.,Talvez você queira trazer o Tom com você.
You really want to talk about it now?,Você quer mesmo falar sobre isso agora?
"You wanted me to get a job, so I did.","Você queria que eu arrumasse um emprego, então eu arrumei."
Where are you in the world?,Onde diabos você está?
My car needs to be washed.,O meu carro precisa ser lavado.
Today is International Day Against Homophobia.,Hoje é o dia internacional contra a homofobia.
I have to buy a new scanner.,Tenho que comprar um novo scanner.
Watch your back.,Proteja a retaguarda.
Watch my back.,Proteja a minha retaguarda.
He's incredibly stupid.,Ele é incrivelmente estúpido.
Koalas are cute.,Os coalas são bonitinhos.
I look older.,Eu pareço mais velho.
Please be careful.,"Por favor, tome cuidado."
You're a fucking idiot!,Você é um idiota do caralho!
She's not stupid.,Ela não é burra.
She's a dumb blonde.,Ela é uma loira burra.
I'm not sure what he was thinking.,Eu não tenho certeza do que ele estava pensando.
I'm not sure what she was thinking.,Eu não tenho certeza do que ela estava pensando.
I'm not sure what I was thinking.,Eu não tenho certeza do que estava pensando.
You need to be patient.,Você precisa ser paciente.
You need to be more patient.,Você precisa ser mais paciente.
You need to be careful.,Você precisa tomar cuidado.
You can't stop progress.,Não se pode parar o progresso.
Can I try it?,Posso tentar?
It was a stupid idea.,Foi uma ideia estúpida.
I'm not worried about him.,Eu não estou preocupado com ele.
I'm not worried about her.,Eu não estou preocupado com ela.
I'm not worried about them.,Eu não estou preocupado com eles.
I'm worried about her.,Estou preocupado com ela.
I'm worried about them.,Estou preocupado com eles.
He's allergic to cats.,Ele é alérgico a gatos.
She's allergic to cats.,Ela é alérgica a gatos.
I don't work here.,Eu não trabalho aqui.
I'm only doing this for your own good.,Eu só estou fazendo isso pelo seu próprio bem.
I only did it for your own good.,Eu só fiz isso pelo seu próprio bem.
The last couple of weeks have been crazy!,As últimas semanas têm sido uma loucura!
She wants to look younger.,Ela quer parecer mais jovem.
He wants to marry my daughter.,Ele quer se casar com a minha filha.
She uses Botox.,Ela usa Botox.
You don't look your age.,Você não aparenta ter a idade que tem.
It happens all the time.,Acontece o tempo todo.
It's because she loves me.,É porque ela me ama.
"He can stay here for one night, no longer.","Ele pode ficar aqui só uma noite, nada mais."
Your cat will survive.,O teu gato vai sobreviver.
